Admin Graphql Api Id,Order Number,Billing Address Country,Billing Address First Name,Billing Address Last Name,Billing Address Province,Billing Address Zip,CITY,Currency,Customer Id,Invoice Date,Gateway,Product Id,Product Type,Variant Id,Quantity,Subtotal Price,Total Price Usd,Total Tax,Full Name
gid://shopify/LineItem/2153495035982,1554,United States,Wilmar,McGruar,Georgia,18105,Augusta,USD,4196,2025-03-19 15:59:00,paypal,1380000000000.0,Running Shoes,12400000000000.0,1,567.13,623.843,56.713,Wilmar McGruar
gid://shopify/LineItem/2155772706894,3345,United States,Gabbie,Duley,Michigan,8972,Detroit,USD,5031,2025-03-21 10:39:00,paypal,1420000000000.0,Walking Shoes,12600000000000.0,1,517.13,568.843,51.713,Gabbie Duley
gid://shopify/LineItem/2155374575694,3162,United States,Darn,Hlavecek,Virginia,79798,Springfield,USD,3853,2025-03-20 23:36:00,paypal,1380000000000.0,Walking Shoes,12400000000000.0,1,539.93,593.923,53.993,Darn Hlavecek
gid://shopify/LineItem/2152073822286,628,United States,Llewellyn,Corish,Kansas,29524,Topeka,USD,233,2025-03-18 16:33:00,paypal,9058892037.0,Walking Shoes,43149348997.0,1,517.13,568.843,51.713,Llewellyn Corish
gid://shopify/LineItem/2155383914574,3165,United States,Ken,Afonso,North Carolina,55028,Durham,USD,2207,2025-03-20 23:45:00,paypal,6479954245.0,Walking Shoes,21459691845.0,1,517.13,568.843,51.713,Ken Afonso
gid://shopify/LineItem/2160733847630,6874,United States,Jordana,Goldspink,Nevada,99581,Reno,USD,1468,2025-03-24 14:19:00,paypal,150000000000.0,Walking Shoes,1470000000000.0,1,497.13,546.843,49.713,Jordana Goldspink
gid://shopify/LineItem/2158792769614,5501,United States,Mahalia,Percy,Georgia,70480,Atlanta,USD,2869,2025-03-23 11:29:00,paypal,8624700549.0,Walking Shoes,36980578629.0,1,485.53,534.083,48.553,Mahalia Percy
gid://shopify/LineItem/2154932633678,2754,United States,Kass,Simacek,Utah,17781,Salt lake city,USD,5634,2025-03-20 17:29:00,paypal,1380000000000.0,Walking Shoes,12400000000000.0,1,563.93,620.323,56.393,Kass Simacek
gid://shopify/LineItem/2157002883150,4211,United States,Blakelee,Stonham,Maryland,53979,Baltimore,USD,5494,2025-03-22 08:19:00,paypal,8624700549.0,Walking Shoes,36980579077.0,1,531.93,585.123,53.193,Blakelee Stonham
gid://shopify/LineItem/2152602828878,939,United States,Horacio,Taylor,Texas,83384,Houston,USD,327,2025-03-18 23:51:00,paypal,1380000000000.0,Walking Shoes,12400000000000.0,1,527.13,579.843,52.713,Horacio Taylor
gid://shopify/LineItem/2156670681166,4094,United States,Dorita,Cliff,Texas,6574,Houston,USD,1012,2025-03-21 22:50:00,paypal,1380000000000.0,Walking Shoes,12400000000000.0,1,527.13,579.843,52.713,Dorita Cliff
gid://shopify/LineItem/2158718222414,5469,United States,Yulma,Davison,Pennsylvania,34592,Philadelphia,USD,831,2025-03-23 10:46:00,paypal,7404435013.0,Walking Shoes,26806717125.0,1,610.33,671.363,61.033,Yulma Davison
gid://shopify/LineItem/2153786998862,1854,United States,Salomi,Wilman,Louisiana,69672,Baton rouge,USD,4457,2025-03-19 19:39:00,paypal,1380000000000.0,Walking Shoes,12400000000000.0,1,537.13,590.843,53.713,Salomi Wilman
gid://shopify/LineItem/2157239926862,4535,United States,Benedikta,Saunt,Michigan,94777,Southfield,USD,5525,2025-03-22 11:55:00,paypal,6813489989.0,Walking Shoes,22953523141.0,1,497.13,546.843,49.713,Benedikta Saunt
gid://shopify/LineItem/2155238424654,3077,United States,Godard,Likly,California,33329,San jose,USD,3427,2025-03-20 21:43:00,paypal,6813489989.0,Walking Shoes,22953523141.0,1,485.53,534.083,48.553,Godard Likly
gid://shopify/LineItem/2156238438478,3752,United States,Leigha,Brownlow,New Mexico,71971,Albuquerque,USD,3389,2025-03-21 16:42:00,paypal,6813489989.0,Walking Shoes,22953523141.0,1,485.53,534.083,48.553,Leigha Brownlow
gid://shopify/LineItem/2159286911054,5835,United States,Willow,Allcroft,Oklahoma,86395,Tulsa,USD,623,2025-03-23 16:43:00,paypal,6813489989.0,Walking Shoes,22953523141.0,1,485.53,534.083,48.553,Willow Allcroft
gid://shopify/LineItem/2158498054222,5348,United States,Dehlia,Banting,North Carolina,89374,Greensboro,USD,3852,2025-03-23 08:10:00,paypal,6813489989.0,Walking Shoes,22953523333.0,1,485.53,534.083,48.553,Dehlia Banting
gid://shopify/LineItem/2160777658446,6910,United States,Holly,Elener,California,69311,San bernardino,USD,3827,2025-03-24 14:46:00,paypal,6813489989.0,Walking Shoes,22953523333.0,1,497.13,546.843,49.713,Holly Elener
gid://shopify/LineItem/2154150297678,2057,United States,Eugenio,MacConchie,Florida,28582,Fort lauderdale,USD,6085,2025-03-20 01:37:00,paypal,6813489925.0,Walking Shoes,22953522693.0,1,485.53,534.083,48.553,Eugenio MacConchie
gid://shopify/LineItem/2161002971214,7077,United States,Fabio,Raxworthy,Texas,11976,El paso,USD,935,2025-03-24 17:07:00,paypal,6813489989.0,Walking Shoes,22953523397.0,1,497.13,546.843,49.713,Fabio Raxworthy
gid://shopify/LineItem/2154016604238,2002,United States,Concettina,Ringe,New York,50849,Brooklyn,USD,3848,2025-03-19 22:48:00,paypal,9058895301.0,Boy's,43149387909.0,1,474.13,521.543,47.413,Concettina Ringe
gid://shopify/LineItem/2158352760910,5316,United States,Suzie,Rennolds,California,37382,Pasadena,USD,4719,2025-03-23 03:55:00,paypal,8787152901.0,Running Shoes,39288411589.0,2,479.13,527.043,47.913,Suzie Rennolds
gid://shopify/LineItem/2153077637198,1195,United States,Corry,Phillip,Texas,43611,El paso,USD,4575,2025-03-19 11:29:00,paypal,6716408581.0,Running Shoes,22576485573.0,2,531.93,585.123,53.193,Corry Phillip
gid://shopify/LineItem/2161474633806,7408,United States,Denver,Brentnall,Oklahoma,30133,Oklahoma city,USD,4577,2025-03-24 23:20:00,paypal,5886651461.0,Running Shoes,18827886725.0,2,556.13,611.743,55.613,Denver Brentnall
gid://shopify/LineItem/2156989546574,4196,United States,Karoly,Baraclough,Louisiana,82948,Shreveport,USD,3026,2025-03-22 08:01:00,paypal,8624688581.0,Running Shoes,36980482245.0,2,555.13,610.643,55.513,Karoly Baraclough
gid://shopify/LineItem/2152377352270,814,United States,Dannie,Pidgeon,Florida,92859,Fort lauderdale,USD,62,2025-03-18 20:37:00,paypal,1380000000000.0,Boots,12400000000000.0,1,517.53,569.283,51.753,Dannie Pidgeon
gid://shopify/LineItem/2156671402062,4095,United States,Raynor,Hubbins,Washington,98151,Seattle,USD,3362,2025-03-21 22:51:00,paypal,6137296261.0,Flip-Flops,19946486725.0,1,507.13,557.843,50.713,Raynor Hubbins
gid://shopify/LineItem/2160456663118,6620,United States,Sawyer,Absalom,New York,33405,Albany,USD,5864,2025-03-24 11:31:00,paypal,150000000000.0,Flip-Flops,1470000000000.0,1,605.13,665.643,60.513,Sawyer Absalom
gid://shopify/LineItem/2156240437326,3756,United States,Berthe,Corinton,Texas,54081,Dallas,USD,4399,2025-03-21 16:44:00,paypal,8787152901.0,Running Shoes,39288411589.0,1,459.13,505.043,45.913,Berthe Corinton
gid://shopify/LineItem/2152473067598,873,United States,Loree,Gavaran,Missouri,4147,Saint louis,USD,3485,2025-03-18 21:48:00,paypal,1360000000000.0,Running Shoes,12400000000000.0,1,478.13,525.943,47.813,Loree Gavaran
gid://shopify/LineItem/2160104144974,6267,United States,Roxine,Boner,Texas,65461,Houston,USD,626,2025-03-24 06:06:00,paypal,1380000000000.0,Running Shoes,12400000000000.0,1,497.13,546.843,49.713,Roxine Boner
gid://shopify/LineItem/2157680918606,4930,United States,Kort,Zarfat,Florida,3812,Miami,USD,3237,2025-03-22 17:18:00,paypal,9058887749.0,Running Shoes,43149295685.0,1,497.13,546.843,49.713,Kort Zarfat
gid://shopify/LineItem/2160765698126,6901,United States,Kipp,McClunaghan,Ohio,72724,Toledo,USD,3238,2025-03-24 14:39:00,paypal,1380000000000.0,Running Shoes,12400000000000.0,1,497.13,546.843,49.713,Kipp McClunaghan
gid://shopify/LineItem/2156458311758,3941,United States,Laure,Haugeh,Colorado,1617,Pueblo,USD,3215,2025-03-21 19:45:00,paypal,1410000000000.0,Running Shoes,12500000000000.0,1,497.13,546.843,49.713,Laure Haugeh
gid://shopify/LineItem/2161204527182,7243,United States,Paulie,Canto,Texas,43225,El paso,USD,4422,2025-03-24 19:48:00,paypal,6689477957.0,Running Shoes,22464298693.0,1,625.13,687.643,62.513,Paulie Canto
gid://shopify/LineItem/2161203150926,7242,United States,Ora,Laddle,California,46586,Brea,USD,3996,2025-03-24 19:46:00,paypal,7264610757.0,Running Shoes,26041103877.0,1,482.63,530.893,48.263,Ora Laddle
gid://shopify/LineItem/2155080253518,2930,United States,Hurlee,Kunert,Georgia,77249,Albany,USD,3962,2025-03-20 19:34:00,paypal,2340000000000.0,Running Shoes,21100000000000.0,1,563.63,619.993,56.363,Hurlee Kunert
gid://shopify/LineItem/2156689391694,4109,United States,Kiersten,Rockey,District of Columbia,3295,Washington,USD,189,2025-03-21 23:08:00,paypal,8624688325.0,Running Shoes,1560000000000.0,1,527.13,579.843,52.713,Kiersten Rockey
gid://shopify/LineItem/2157006291022,4220,United States,Jennette,Vost,Tennessee,71876,Memphis,USD,4259,2025-03-22 08:24:00,paypal,2350000000000.0,Running Shoes,21100000000000.0,1,527.13,579.843,52.713,Jennette Vost
gid://shopify/LineItem/2153387982926,1467,United States,Issy,Willingham,Colorado,19777,Denver,USD,3693,2025-03-19 14:50:00,paypal,150000000000.0,Running Shoes,12500000000000.0,1,517.13,568.843,51.713,Issy Willingham
gid://shopify/LineItem/2160389849166,6568,United States,Dorisa,Sworder,Alabama,80568,Montgomery,USD,205,2025-03-24 10:57:00,paypal,167000000000.0,Climbing Shoes,1560000000000.0,1,489.13,538.043,48.913,Dorisa Sworder
gid://shopify/LineItem/2156540690510,4009,United States,Virgie,Rowlands,Alabama,60954,Montgomery,USD,5147,2025-03-21 20:58:00,paypal,1380000000000.0,Boots,12400000000000.0,1,537.13,590.843,53.713,Virgie Rowlands
gid://shopify/LineItem/2151995146318,565,United States,Ranice,Lowden,Texas,90941,Austin,USD,475,2025-03-18 15:41:00,paypal,6442802245.0,Running Shoes,21306267141.0,1,658.33,724.163,65.833,Ranice Lowden
gid://shopify/LineItem/2160238985294,6379,United States,Albie,Getch,Ohio,81151,Akron,USD,2938,2025-03-24 09:02:00,paypal,7861509637.0,Running Shoes,36825512069.0,1,693.13,762.443,69.313,Albie Getch
gid://shopify/LineItem/2152000520270,570,United States,Artemas,Laydon,Alabama,28949,Gadsden,USD,5598,2025-03-18 15:45:00,paypal,1410000000000.0,Running Shoes,12500000000000.0,1,566.13,622.743,56.613,Artemas Laydon
gid://shopify/LineItem/2160412524622,6579,United States,Amalita,Easom,Florida,99352,Orlando,USD,3746,2025-03-24 11:07:00,paypal,1410000000000.0,Running Shoes,12500000000000.0,1,595.13,654.643,59.513,Amalita Easom
gid://shopify/LineItem/2156606259278,4052,United States,Giacopo,Clempton,West Virginia,81429,Huntington,USD,6424,2025-03-21 21:55:00,paypal,2350000000000.0,Running Shoes,21100000000000.0,1,693.13,762.443,69.313,Giacopo Clempton
gid://shopify/LineItem/2159538896974,6006,United States,Cathie,Passe,District of Columbia,93177,Washington,USD,2349,2025-03-23 19:51:00,paypal,1380000000000.0,Running Shoes,12400000000000.0,1,555.13,610.643,55.513,Cathie Passe
gid://shopify/LineItem/2159675703374,6089,United States,Felicio,Crinage,Oklahoma,93891,Oklahoma city,USD,1510,2025-03-23 21:11:00,paypal,2350000000000.0,Running Shoes,21100000000000.0,1,723.13,795.443,72.313,Felicio Crinage
gid://shopify/LineItem/2158467678286,5333,United States,Alexandro,Kures,District of Columbia,89991,Washington,USD,3917,2025-03-23 07:28:00,paypal,150000000000.0,Running Shoes,1470000000000.0,1,497.13,546.843,49.713,Alexandro Kures
gid://shopify/LineItem/2155685052494,3259,United States,Riki,Powelee,Arkansas,34819,Little rock,USD,4750,2025-03-21 09:00:00,paypal,1430000000000.0,Running Shoes,12600000000000.0,1,537.13,590.843,53.713,Riki Powelee
gid://shopify/LineItem/2156101894222,3635,United States,Suzann,Barbier,Virginia,78715,Roanoke,USD,1348,2025-03-21 14:58:00,paypal,1380000000000.0,Running Shoes,12400000000000.0,1,485.53,534.083,48.553,Suzann Barbier
gid://shopify/LineItem/2154099015758,2041,United States,Correy,Blazy,Texas,87619,Houston,USD,1104,2025-03-20 00:20:00,paypal,2340000000000.0,Running Shoes,21100000000000.0,1,595.93,655.523,59.593,Correy Blazy
gid://shopify/LineItem/2155793481806,3371,United States,Ardelis,Olivera,Ohio,77144,Akron,USD,1953,2025-03-21 10:55:00,paypal,9058889925.0,Running Shoes,43149333637.0,1,595.13,654.643,59.513,Ardelis Olivera
gid://shopify/LineItem/2151943176270,534,United States,Miguela,Grigg,Virginia,32104,Lynchburg,USD,4839,2025-03-18 15:12:00,paypal,6689478149.0,Running Shoes,22464301317.0,1,527.13,579.843,52.713,Miguela Grigg
gid://shopify/LineItem/2157585924174,4841,United States,Fallon,Bayles,Louisiana,72413,Metairie,USD,6153,2025-03-22 16:06:00,paypal,6442799621.0,Running Shoes,21306244933.0,1,493.53,542.883,49.353,Fallon Bayles
gid://shopify/LineItem/2155325849678,3132,United States,Aron,Froude,Massachusetts,44610,Lynn,USD,6022,2025-03-20 22:52:00,paypal,6442801413.0,Running Shoes,21306262469.0,1,733.13,806.443,73.313,Aron Froude
gid://shopify/LineItem/2159499673678,5976,United States,Nowell,Feild,South Carolina,12309,Anderson,USD,1660,2025-03-23 19:18:00,paypal,150000000000.0,Running Shoes,1470000000000.0,1,635.13,698.643,63.513,Nowell Feild
gid://shopify/LineItem/2161155014734,7193,United States,Renaldo,Leed,Louisiana,98950,Metairie,USD,5201,2025-03-24 19:06:00,paypal,1380000000000.0,Running Shoes,12400000000000.0,1,595.13,654.643,59.513,Renaldo Leed
gid://shopify/LineItem/2151472332878,128,United States,Charlena,O'Flannery,Michigan,83095,Lansing,USD,4457,2025-03-18 09:43:00,paypal,7489792325.0,Running Shoes,27618275909.0,1,605.13,665.643,60.513,Charlena O'Flannery
gid://shopify/LineItem/2153149235278,1267,United States,Dawna,Dupey,Ohio,19740,Cleveland,USD,1887,2025-03-19 12:14:00,paypal,1430000000000.0,Running Shoes,12600000000000.0,1,537.13,590.843,53.713,Dawna Dupey
gid://shopify/LineItem/2159678062670,6092,United States,Sherline,Zarfati,Illinois,92977,Chicago,USD,6422,2025-03-23 21:13:00,paypal,2350000000000.0,Running Shoes,21100000000000.0,1,713.13,784.443,71.313,Sherline Zarfati
gid://shopify/LineItem/2156950093902,4175,United States,Dalis,Romero,Texas,72805,Corpus christi,USD,317,2025-03-22 06:42:00,paypal,6964678277.0,Running Shoes,24039300805.0,1,585.13,643.643,58.513,Dalis Romero
gid://shopify/LineItem/2154931421262,2750,United States,Eberto,Matts,Michigan,73088,Kalamazoo,USD,3593,2025-03-20 17:28:00,paypal,6442799365.0,Running Shoes,21306244421.0,1,497.13,546.843,49.713,Eberto Matts
gid://shopify/LineItem/2151443234894,99,United States,Justin,Jonke,New Mexico,29452,Albuquerque,USD,758,2025-03-18 09:07:00,paypal,1380000000000.0,Running Shoes,12400000000000.0,1,650.33,715.363,65.033,Justin Jonke
gid://shopify/LineItem/2155672076366,3248,United States,Sly,Bothwell,District of Columbia,58649,Washington,USD,3853,2025-03-21 08:41:00,paypal,1410000000000.0,Running Shoes,12500000000000.0,1,497.13,546.843,49.713,Sly Bothwell
gid://shopify/LineItem/2160362258510,6544,United States,Kennan,de Tocqueville,Virginia,29512,Dulles,USD,2288,2025-03-24 10:40:00,paypal,150000000000.0,Running Shoes,1470000000000.0,1,517.53,569.283,51.753,Kennan de Tocqueville
gid://shopify/LineItem/2154798547022,2625,United States,Marne,Lensch,North Carolina,81648,Durham,USD,2597,2025-03-20 15:43:00,paypal,7861509509.0,Running Shoes,29518531525.0,1,501.53,551.683,50.153,Marne Lensch
gid://shopify/LineItem/2160131407950,6275,United States,Cassandre,Brownsey,California,72375,Northridge,USD,512,2025-03-24 06:46:00,paypal,1380000000000.0,Running Shoes,12400000000000.0,1,537.13,590.843,53.713,Cassandre Brownsey
gid://shopify/LineItem/2152894267470,1015,United States,Krissie,Guile,New York,15034,Albany,USD,1612,2025-03-19 08:41:00,paypal,9058893765.0,Boy's,43149371269.0,1,467.13,513.843,46.713,Krissie Guile
gid://shopify/LineItem/2152408154190,835,United States,Rhodie,Avann,California,13758,Sacramento,USD,4110,2025-03-18 21:03:00,paypal,6442802437.0,Running Shoes,21306267973.0,2,929.13,1022.043,92.913,Rhodie Avann
gid://shopify/LineItem/2159692021838,6106,United States,Peter,Hutt,Utah,67624,Ogden,USD,2305,2025-03-23 21:23:00,paypal,6716408581.0,Running Shoes,22576485765.0,1,633.13,696.443,63.313,Peter Hutt
gid://shopify/LineItem/2155972427854,3527,United States,Edi,Maddyson,Tennessee,73180,Memphis,USD,2503,2025-03-21 13:23:00,paypal,5886651461.0,Running Shoes,18827886853.0,2,563.93,620.323,56.393,Edi Maddyson
gid://shopify/LineItem/2161485217870,7417,United States,Geralda,D'Abbot-Doyle,Pennsylvania,44291,Pittsburgh,USD,4868,2025-03-24 23:30:00,paypal,6442802245.0,Running Shoes,26355506181.0,1,658.33,724.163,65.833,Geralda D'Abbot-Doyle
gid://shopify/LineItem/2161200889934,7240,United States,Xenos,Drewe,Georgia,53962,Atlanta,USD,2393,2025-03-24 19:44:00,paypal,1410000000000.0,Running Shoes,12500000000000.0,1,640.73,704.803,64.073,Xenos Drewe
gid://shopify/LineItem/2161054810190,7110,United States,Giacopo,Potticary,Pennsylvania,58868,Philadelphia,USD,555,2025-03-24 17:50:00,paypal,6716408581.0,Running Shoes,22576485637.0,1,485.53,534.083,48.553,Giacopo Potticary
gid://shopify/LineItem/2156164218958,3690,United States,Joseph,Eadmeades,Florida,60466,Miami,USD,4859,2025-03-21 15:45:00,paypal,6442801413.0,Running Shoes,21306262085.0,1,635.13,698.643,63.513,Joseph Eadmeades
gid://shopify/LineItem/2159856222286,6207,United States,Waylin,Aked,Mississippi,76647,Jackson,USD,1632,2025-03-23 23:22:00,paypal,2340000000000.0,Running Shoes,21100000000000.0,1,674.33,741.763,67.433,Waylin Aked
gid://shopify/LineItem/2156718882894,4128,United States,Joane,Bartalot,Wisconsin,63152,Milwaukee,USD,1417,2025-03-21 23:36:00,paypal,150000000000.0,Running Shoes,1470000000000.0,1,635.13,698.643,63.513,Joane Bartalot
gid://shopify/LineItem/2159418277966,5923,United States,Bartlet,Mildner,Oklahoma,18575,Tulsa,USD,5882,2025-03-23 18:14:00,paypal,1380000000000.0,Running Shoes,12400000000000.0,1,517.53,569.283,51.753,Bartlet Mildner
gid://shopify/LineItem/2158573486158,5392,United States,Nanny,Cotgrove,Ohio,85763,Springfield,USD,1649,2025-03-23 09:27:00,paypal,7861508741.0,Running Shoes,29518527557.0,1,537.13,590.843,53.713,Nanny Cotgrove
gid://shopify/LineItem/2156656066638,4084,United States,Arty,Di Carli,Illinois,98743,Evanston,USD,5129,2025-03-21 22:39:00,paypal,1420000000000.0,Walking Shoes,12600000000000.0,1,563.93,620.323,56.393,Arty Di Carli
gid://shopify/LineItem/2160916758606,7007,United States,Arden,Beldam,Washington,3319,Tacoma,USD,1562,2025-03-24 16:11:00,paypal,1380000000000.0,Running Shoes,12400000000000.0,2,615.13,676.643,61.513,Arden Beldam
gid://shopify/LineItem/2159214231630,5780,United States,Barn,Wigzell,Missouri,88489,Saint joseph,USD,1581,2025-03-23 15:57:00,paypal,1410000000000.0,Running Shoes,12500000000000.0,1,517.53,569.283,51.753,Barn Wigzell
gid://shopify/LineItem/2157679542350,4928,United States,Dylan,Vasyunkin,California,23406,Pasadena,USD,5656,2025-03-22 17:16:00,paypal,1410000000000.0,Running Shoes,12500000000000.0,1,693.13,762.443,69.313,Dylan Vasyunkin
gid://shopify/LineItem/2151634436174,287,United States,Donica,Mutch,Florida,29214,Jacksonville,USD,3115,2025-03-18 11:51:00,paypal,150000000000.0,Running Shoes,1470000000000.0,1,693.13,762.443,69.313,Donica Mutch
gid://shopify/LineItem/2157064912974,4313,United States,Osbert,Wilkinson,California,51291,Los angeles,USD,4118,2025-03-22 09:36:00,paypal,2340000000000.0,Running Shoes,21100000000000.0,1,650.33,715.363,65.033,Osbert Wilkinson
gid://shopify/LineItem/2156990365774,4197,United States,Jarvis,Coffin,California,22274,Burbank,USD,168,2025-03-22 08:03:00,paypal,1380000000000.0,Running Shoes,12400000000000.0,1,563.23,619.553,56.323,Jarvis Coffin
gid://shopify/LineItem/2157475725390,4752,United States,Karmen,Challis,Virginia,8251,Falls church,USD,4734,2025-03-22 14:50:00,paypal,6689477957.0,Running Shoes,26355404485.0,1,791.13,870.243,79.113,Karmen Challis
gid://shopify/LineItem/2161121525838,7167,United States,Reena,Rois,Nebraska,15262,Omaha,USD,4918,2025-03-24 18:39:00,paypal,9058890501.0,Running Shoes,43149341957.0,1,537.13,590.843,53.713,Reena Rois
gid://shopify/LineItem/2156396150862,3877,United States,Goldina,Bradmore,Pennsylvania,86095,Philadelphia,USD,3120,2025-03-21 18:48:00,paypal,150000000000.0,Running Shoes,1470000000000.0,1,658.33,724.163,65.833,Goldina Bradmore
gid://shopify/LineItem/2161415913550,7378,United States,Rockwell,Demetr,Texas,15741,Spring,USD,3277,2025-03-24 22:29:00,paypal,1430000000000.0,Running Shoes,12600000000000.0,1,635.13,698.643,63.513,Rockwell Demetr
gid://shopify/LineItem/2152311980110,771,United States,Humberto,Mangenot,South Carolina,3885,Columbia,USD,5246,2025-03-18 19:41:00,paypal,1380000000000.0,Running Shoes,12400000000000.0,1,595.13,654.643,59.513,Humberto Mangenot
gid://shopify/LineItem/2156702171214,4115,United States,Karoline,Martygin,Florida,86238,Tampa,USD,1578,2025-03-21 23:20:00,paypal,6689478149.0,Running Shoes,22464300933.0,1,527.13,579.843,52.713,Karoline Martygin
gid://shopify/LineItem/2157916029006,5103,United States,Octavius,Quilkin,Florida,10437,Boynton beach,USD,2269,2025-03-22 20:05:00,paypal,5886651461.0,Running Shoes,18827886853.0,1,517.13,568.843,51.713,Octavius Quilkin
gid://shopify/LineItem/2161375903822,7349,United States,Estevan,Malthus,Ohio,26610,Dayton,USD,2156,2025-03-24 21:54:00,paypal,1410000000000.0,Running Shoes,12500000000000.0,1,1173.13,1290.443,117.313,Estevan Malthus
gid://shopify/LineItem/2158616150094,5416,United States,Dawn,Rosenstengel,Pennsylvania,61183,Pittsburgh,USD,1500,2025-03-23 09:48:00,paypal,8624686981.0,Running Shoes,36980470597.0,1,751.13,826.243,75.113,Dawn Rosenstengel
gid://shopify/LineItem/2161056579662,7112,United States,Anna-maria,Wilne,Texas,36545,San antonio,USD,1639,2025-03-24 17:51:00,paypal,1430000000000.0,Running Shoes,12600000000000.0,1,733.13,806.443,73.313,Anna-maria Wilne
gid://shopify/LineItem/2154810933326,2641,United States,Griffie,Pierson,North Carolina,20208,Charlotte,USD,5125,2025-03-20 15:53:00,shopify_payments,1380000000000.0,Boots,12400000000000.0,1,871.13,958.243,87.113,Griffie Pierson
gid://shopify/LineItem/2155071668302,2916,United States,Addison,Jandera,California,63097,San francisco,USD,1734,2025-03-20 19:26:00,shopify_payments,1380000000000.0,Boots,12400000000000.0,1,537.13,590.843,53.713,Addison Jandera
gid://shopify/LineItem/2159901048910,6228,United States,Lydie,Threadkell,Alabama,84247,Birmingham,USD,137,2025-03-24 00:03:00,shopify_payments,1380000000000.0,Boots,12400000000000.0,1,537.13,590.843,53.713,Lydie Threadkell
gid://shopify/LineItem/2153127182414,1247,United States,Kerwinn,Pache,New York,35604,Buffalo,USD,3370,2025-03-19 12:01:00,shopify_payments,1380000000000.0,Boots,12400000000000.0,1,595.93,655.523,59.593,Kerwinn Pache
gid://shopify/LineItem/2157629997134,4874,United States,Gabriello,Mercer,New York,92160,Brooklyn,USD,3010,2025-03-22 16:40:00,shopify_payments,1380000000000.0,Boots,12400000000000.0,1,517.53,569.283,51.753,Gabriello Mercer
gid://shopify/LineItem/2151438024782,92,United States,Terrijo,Prise,Florida,67416,Pompano beach,USD,6403,2025-03-18 09:02:00,shopify_payments,1380000000000.0,Boots,12400000000000.0,1,537.13,590.843,53.713,Terrijo Prise
gid://shopify/LineItem/2153445195854,1519,United States,Ivy,Lasslett,Georgia,14423,Macon,USD,2209,2025-03-19 15:27:00,shopify_payments,1380000000000.0,Boots,12400000000000.0,1,537.13,590.843,53.713,Ivy Lasslett
gid://shopify/LineItem/2154336813134,2080,United States,Agnella,Scottini,Utah,15914,Salt lake city,USD,1208,2025-03-20 08:23:00,shopify_payments,1380000000000.0,Boots,12400000000000.0,1,537.13,590.843,53.713,Agnella Scottini
gid://shopify/LineItem/2154623762510,2427,United States,Rheba,Craigheid,New Jersey,67803,Newark,USD,6270,2025-03-20 13:16:00,shopify_payments,1380000000000.0,Boots,12400000000000.0,1,711.13,782.243,71.113,Rheba Craigheid
gid://shopify/LineItem/2157043122254,4281,United States,Giacomo,Sturman,Mississippi,29207,Jackson,USD,1756,2025-03-22 09:13:00,shopify_payments,1380000000000.0,Boots,12400000000000.0,1,537.13,590.843,53.713,Giacomo Sturman
gid://shopify/LineItem/2156035899470,3591,United States,Nari,Blues,California,71504,Bakersfield,USD,6251,2025-03-21 14:09:00,shopify_payments,1380000000000.0,Boots,12400000000000.0,1,517.53,569.283,51.753,Nari Blues
gid://shopify/LineItem/2160743252046,6886,United States,Gaspard,Dixon,Florida,32762,Miami beach,USD,1949,2025-03-24 14:24:00,shopify_payments,1380000000000.0,Boots,12400000000000.0,1,537.13,590.843,53.713,Gaspard Dixon
gid://shopify/LineItem/2153231679566,1346,United States,Jannelle,Croote,California,19756,Fresno,USD,6430,2025-03-19 13:10:00,shopify_payments,1380000000000.0,Boots,12400000000000.0,1,537.13,590.843,53.713,Jannelle Croote
gid://shopify/LineItem/2153798860878,1865,United States,Kakalina,Jockle,Massachusetts,2257,Watertown,USD,380,2025-03-19 19:48:00,shopify_payments,1380000000000.0,Boots,12400000000000.0,1,635.13,698.643,63.513,Kakalina Jockle
gid://shopify/LineItem/2158910406734,5585,United States,Isacco,Berriman,Pennsylvania,4768,Scranton,USD,2952,2025-03-23 12:42:00,shopify_payments,1380000000000.0,Boots,12400000000000.0,1,537.13,590.843,53.713,Isacco Berriman
gid://shopify/LineItem/2157731807310,4967,United States,Gabriela,Gotcher,Indiana,64091,Indianapolis,USD,3962,2025-03-22 17:59:00,shopify_payments,1380000000000.0,Boots,12400000000000.0,1,517.53,569.283,51.753,Gabriela Gotcher
gid://shopify/LineItem/2161233559630,7265,United States,Addi,Trassler,Texas,65186,San antonio,USD,529,2025-03-24 20:13:00,shopify_payments,1380000000000.0,Flip-Flops,12400000000000.0,1,585.13,643.643,58.513,Addi Trassler
gid://shopify/LineItem/2153137504334,1260,United States,Ryley,Dowbakin,Virginia,60642,Norfolk,USD,3579,2025-03-19 12:07:00,shopify_payments,1380000000000.0,Running Shoes,12400000000000.0,1,643.13,707.443,64.313,Ryley Dowbakin
gid://shopify/LineItem/2153862529102,1912,United States,Tamiko,Gilston,Missouri,46626,Kansas city,USD,1958,2025-03-19 20:42:00,shopify_payments,1380000000000.0,Running Shoes,12400000000000.0,1,497.13,546.843,49.713,Tamiko Gilston
gid://shopify/LineItem/2156520407118,3993,United States,Trudy,Bather,Texas,82236,Austin,USD,444,2025-03-21 20:40:00,shopify_payments,1380000000000.0,Running Shoes,12400000000000.0,1,497.13,546.843,49.713,Trudy Bather
